,발화문,final_label
453,식당에서 친구랑 저녁을 먹는데 갑자기 지진이 일어났어! 난 다치지 않았어.,1
454,어제 저녁에 진짜 무서웠어!,1
455,룸메이트가 청소를 드럽게 안 해.,1
456,엄마랑 아빠 모두 슬퍼서 울고 계셔.,1
457,일주일에 다섯번은 드셔.,1
458,집값이 많이 나오지 않을까?,1
459,버려진 개들이 너무 많아서 다 수용할 수가 없대.,1
460,계속 해봤지. 계속 해봤는데 연락이 안 돼.,1
461,"우리 아버지, 어제 또 다쳤어.",1
462,나 면접 또 떨어졌어.,1
463,그러니까. 우리가 지진을 대비할 줄을 잘 모르니까. 그래도 다행히 크게 다친 사람은 없는 거 같더라.,1
464,아니 나 진짜 그만둘까 봐.,1
465,룸메와 자주 싸우게 돼.,1
466,퇴근한지 얼마나 됐다고 회사에서 또 연락왔어.,1
467,관리하시는 분께 말씀 드릴게!,1
468,지금 물 마시면은 더 토할 거 같은데.,1
469,원래 자주 늦는 친구야.,1
470,이제 한달정도 됐어.,1
471,전에 친구 소개로 만났어.,1
472,나 집 가는 중.,1
473,아니. 아직 말씀 못드렸어. 말씀 안드릴라구.,1
474,만나기로 약속할 때마다 약속시간에 늦어.,1
475,괜히 거기로 갔어. 가지 말걸.,1
476,응. 나는 괜찮아. 근데 친구가 조금 다쳤어.,1
477,해피가 어제 세상을 떠났어.,1
478,"그니까! 그만 두든가 해야지 진짜, 이씨!",1
479,마음 상하지 않게 약속시간에 늦지 말라고 말했는데 알았다고 하면서도 계속 약속시간에 늦어.,1
480,생각해봐야 되겠어.,1
481,나 결국 헤어졌어.,1
482,만날 때마다 얘기를 하는데 알겠다고 하고는 고쳐지질 않아.,1
483,다시 한 번 주의를 줘보고 그래도 고쳐지지 않으면 따로 살아야 할 것 같아.,1
484,거의 한 시간째 기다리고 있어.,1
485,나도 그렇게 생각해. 이직을 좀 생각 많이 해봐야겠어.,1
486,어. 걔가 원래 좀 많이 약속시간을 안 지키는 편이지. 그래도 이거 오늘은 좀 너무해. 한시간이라니.,1
487,"한번 얘기해봐야겠어. 일찍 퇴근해서 바깥 공기도 좀 쐬고, 컨디션 조절하면 좋겠다. 맞아, 그렇게 하면 좋겠어.",1
488,예전에 같이 일하던 사람이었어.,1
489,아. 그래도 가족밖에 없겠지.,1
490,갑자기 헤어지자는 통보를 받았어. 다른 여자가 생긴것 같아.,1
491,갑자기 아픈 것 같더라. 아니면 내가 너무 모른척하고 있었던 건지도 몰라.,1
492,누구랑 대화할 시간이라도 있어야 털어놓기라도 하지. 매일 일만 하는 것 같애. 내가 완전 기계가 된 느낌이라니까?,1
493,나 헤어졌어.,1
494,"말 해도, 통하지가 않아. 어떻게 해야할까?",1
495,나는 잘하는게 하나도 없나봐.,1
496,술 먹고 오시다가 넘어지셨대.,1
497,응. 오늘도 출근하자마자 혼났어.,1
498,지금 제대로 걸어다니지도 못해. 이게 생명에 지장이 없어도 거동이 엄청 불편해졌는데?,1
499,나 면접 또 떨어졌어.,1
500,그러니까. 어제 지진이 났을때 사람들이 너무 놀래서 막 우왕좌왕 도망가다가 다른사람들은 넘어지고 내친구는 발목을 다쳤거든. 그런데 그렇게 심하게 다친 것 같지는 않아.,1
501,친구는 다리를 좀 다쳤어.,1
502,나 결국 면접 떨어졌어.,1
503,너무 자주 그래. 화가 나. 이런걸 어떻게 해야되지?,1
504,얘기해봤지. 근데 소용이 없어.,1
505,30분이나 기다렸어. 어? 맨날 이렇게 늦을거야?,1
506,화장실 세면대랑 바닥이 엉망이야.,1
507,전화를 안 받아.,1
508,청소를 너무 안해.,1
509,지금 그대로 있어. 자꾸 생각나! 더러워!,1
510,"지금 내 동생도 갑자기 저렇게 돼가지고 다같이 슬퍼하고 있어, 지금.",1
511,아 물이라도 좀 마셔야겠다. 아 정말 좀 치우고 살았으면 좋겠다.,1
512,그렇더라고.,1
513,부모님께 말씀 드리기 겁 나. 많이 속상하실 텐데.,1
514,계속 도전해 봐야지.,1
515,어. 진짜 놀랐어. 다른 층 가봐야겠어.,1
516,고마워. 밖에 나가서 좀 쉬어야겠다.,1
517,답이 없어.,1
518,쉬는시간도 없어.,1
519,응. 나는 괜찮아.,1
520,집에 가는 중이야. 정말 우울해.,1
521,밥 먹기가 싫어.,1
522,털어놓을 사람도 없다. 나 진짜 너무 외로워.,1
523,나 지금 약속 장소 나와있거든? 얘 아직도 안왔어.,1
524,그치. 또 지원해야지. 근데 6개월 뒤에나 할 수 있어.,1
525,나 면접 또 떨어졌어.,1
526,우울증에 걸릴 것 같애.,1
527,"이제 준비하려고. 15년이나 키웠던 강아지인데, 이렇게 떠나니까 마음이 너무 허하다.",1
528,"회사를 그만 두고 싶은데, 그만 둘 수가 없어, 지금은.",1
529,그렇지 않아도 말해놨어. 금방 치워놓겠지.,1
530,"아니, 내 잘못이겠지. 내가 잘 못쓴거야!",1
531,우리 아빠 어제 또 다쳤어!,1
532,보고서를 다시 써오래.,1
533,지금 퇴근하면 더 이상하지.,1
534,지장이 없는데 이 술버릇이 반복된다는게 문제야.,1
535,그래서 오늘 휴가 냈잖아.,1
536,"다른 커플처럼 사랑 싸움 좀 했어. 그런데, 그건 다 똑같지 않아?",1
537,해피가 어제 세상을 떠났어.,1
538,너무 죄송해서 말씀도 못 드리겠더라.,1
539,면접에서 또 떨어졌어.,1
540,얘기해봤지.,1
541,"그래. 하, 머리도 너무 복잡하고. 좀 쉬어야 될거 같아. 정리도 좀 하고.",1
542,"응, 그래. 오늘부터 대처 요령을 연습해봐야겠어 실제로.",1
543,아니. 마음 터놓고 이야기 할 사람은 없어.,1
544,말씀 드려야지.,1
545,친구가 떨어지는 물건을 피하다가 발목을 조금 다쳤어.,1
546,룸메이트가 청소도 안하고 방을 지저분하게 사용해!,1
547,잠깐 머리 좀 식혀야지. 그래서 너한테 잠깐 틈 내서 연락하는 거야. 고마워.,1
548,걔 너무 청소를 안해. 너무 지저분해.,1
549,그렇게까지 다친건 아니야.,1
550,친구가 다쳐서 응급실에 갔었어.,1
551,"아. 지금 한 시간도 넘었어. 아, 장난하나 진짜.",1
552,아 진짜 더러워. 엄청 많이 토했어.,1
553,일주일에 주말 빼고 5일은 드시는 것 같아.,1
554,"우리 서로 되게 잘 맞았었는데, 너무 슬프다.",1
555,화장실 바닥이랑 세면대에 토를 하고 안치워서 아직도 그대로 있어.,1
556,응. 다행히 크게 다치진 않아서 괜찮은데 아 얼마나 무서웠는지 몰라 정말.,1
557,"고등학교 동창인데, 이렇게 지저분할 줄 몰랐어!",1
558,응. 매너가 꽝이네. 아직도 그대로 있어.,1
559,가족들도 나처럼 많이 슬퍼하고 있어.,1
560,밤새워 준비한 기획안을 또 퇴짜 맞았어.,1
561,아. 완성하면은 집에 갈 수 있지. 오늘 못 갈 거 같은데?,1
562,기숙사 화장실에 누가 어제 밤에 술을 많이 먹었는지 토를 해논 거 있지?,1
563,약속 있어서 친구 기다리고 있는데 친구가 너무 안온다.,1
564,일찍 퇴근 못해. 일 해야지.,1
565,나 면접 또 떨어졌어.,1
566,말은 안늦겠다 하는데 그래도 소용이 없네. 어떻게 하면 나아질라나.,1
567,많이 해봤어. 근데 소용이 없네.,1
568,면접 또 떨어졌어.,1
569,아 퇴근한지 얼마나 됐다고 회사에서 또 연락왔어!,1
570,응. 주의를 한 번 줬지. 그런데 하는 거 같더니만 다시 원래대로 지저분하게 쓰고 있어.,1
571,화장실에 누가 토를 하고 치우질 않았어.,1
572,밥은 아직 못 먹었지. 밥 먹을 기분이 아닌 거 같애서 아직 못 먹었어.,1
573,우리 아빠가 어제 또 다쳤어.,1
574,나 요즘 허리가 너무 아파.,1
575,나 헤어지자고 말했어.,1
576,"올해만 벌써 다섯 번째 면접이고, 이번에 정말 가고 싶었던 회사 이번에 지원한 거거든. 나도 모르겠다. 자꾸 이렇게 되니까. 어떻게 해야 될지.",1
577,다른 건 없어. 청소문제로 자주 부딪치게 돼.,1
578,어. 내 얘기 들어줘서 고마워.,1
579,테레비에서 나와서 대처요령을 알아놨어.,1
580,술 때문에 취해서 들어오시다가 집 앞 계단에서 넘어지셨어. 허리 삐끗해서 지금 병원에 입원 중이야.,1
581,맨날 이래.,1
582,한시간이나 기다렸어.,1
583,생명에는 지장은 없지만 아무래도 알콜 중독인 거 같애.,1
584,나 어제 정말 너무 무서웠어!,1
585,마음이 아픈 게 아니라 뒤통수 맞은 기분이야. 너무 어이가 없어.,1
586,아니. 아 회사 일 너무 힘드니까 사람들이랑도 잘 못 지내겠어.,1
587,처음부터 다시 하라고 해서 나갈 시간 없을 거 같애.,1
588,지금 혼자서 한시간 넘게 기다리고 있어.,1
589,없어. 친한 사람이 없어서.,1
590,어제 저녁에 진짜 무서웠어.,1
591,정말 놀랬어. 지금은 괜찮아.,1
592,청소도 안하고 너무 더러워.,1
593,"나도 몸 잘 추스르고 장례 진행해야지, 이제.",1
594,어릴때부터 알던 사이야.,1
595,진짜 대처 요령 좀 배워 두려고. 같이 있던 사람들도 괜찮은 것 같아.,1
596,술 드시고 오시다가 계단에서 넘어지셨어.,1
597,약속이 있는데 친구가 안왔어.,1
598,"그래, 고마워. 너밖에 없다.",1
599,응. 지금 마음이 너무 허전해서 별로 기분이 안좋아.,1
600,"어우, 누가 화장실에 토하고 갔어.",1
601,나도 잘 모르겠어. 3년이나 만났는데.,1
602,괜찮은데 언제 또 날지 모르니까.,1
603,어제 저녁에 너무 무서웠어.,1
604,지금 와서 따로 살자고 하기엔 사이가 멀어질까봐 어려워.,1
605,절대 안 고쳐지네.,1
606,"어, 아마 그럴거야. 당장 치울 수 있는 수준의 것이 아니야. 절대 가지 마, 너는.",1
607,위로해줘서 고마워.,1
608,스트레스 받아서 밥맛이 없어. 그래서 밥도 안 먹었어.,1
609,"아니. 다른 친구들도 다 붙었는데, 염치가 있지. 얘기 못 드렸어.",1
610,친구의 소개로 만나서 정말 행복했는데 마음이 너무 아파.,1
611,그냥 힘들어.,1
612,"어, 만날때마다 그러는 거 같애.",1
613,아. 친구가 아직 약속 시간에 안 왔어.,1
614,우리 아빠가 어제 또 다치셨어.,1
615,아니야. 난 정말 잘하는게 없는 것 같아.,1
616,사에서 혼났어.,1
617,먹을 거라고는 라면 밖에 없어.,1
618,화를 내도 소용이 없어.,1
619,요즘 들어서 심해졌어. 처음에는 10분이더니 이젠 한시간이야.,1
620,친구가 청소를 너무 맘에 안들게 하는 거야.,1
621,다 슬퍼하지.,1
622,"나는 다치진 않았는데, 친구가 많이 다쳤어.",1
623,어제 정말 무서웠어!,1
624,"아까 대충 얘기는 했는데, 얼굴 볼 면목이 없다.",1
625,동아리에서 만난 사이였어.,1
626,책임감 없는 사람들이 너무 많아.,1
627,응. 그런 거 같아.,1
628,지금 밖에서 어디 가지도 못하고 그냥 이리저리 서성이고 있어.,1
629,얘기 들어주는 것만으로도 힘들 때 많이 위로가 돼. 고마워.,1
630,한시간 넘게 기다렸는데 아직 안왔어.,1
631,"해봤지. 이야기할 때는 안드시겠다고 하는데, 근데 그래도 소용이 없어. 밤 되면 술 드시고 오시고 또 다음날 되면 드시고 오시고 계속 반복이야.",1
632,나는 잘하는 게 없나봐.,1
633,당연히 연락도 해봤지.,1
634,룸메이트랑 너무 자주 싸우고 있어.,1
635,그럼 당연하지. 앞으론 이런 일이 없었으면 좋겠어.,1
636,아니. 그냥 예전부터 아팠어.,1
637,해피가 어제 세상을 떠났어.,1
638,한 시간은 넘은 것 같아.,1
639,어제 술마시고 집 계단 오르다가 넘어져서 허리를 다쳤어. 응급실가서 지금 입원치료 중이야.,1
640,아직 그대로 있어.,1
641,했는데 안고쳐지네.,1
642,회사에서 또 연락이 왔어.,1
643,"나가고 싶은데, 상사가 다 쓰기 전까지 퇴근 못 한대.",1
644,어. 다행히도 지금은 괜찮아. 어제는 엄청 얼마나 놀랬던지.,1
645,"생명에는 지장은 없는데, 지금 계속 술 달라고 난리야.",1
646,어. 원래 잘 늦는 애야.,1
647,우리아빠 어제 또 다쳤어.,1
648,나 진짜 너무 슬프다.,1
649,"스트레스 받아서, 따로 사는 것도 좋은 방법일 것 같아.",1
650,계속 다니고 싶은데 정말 힘들다.,1
651,눈치가 보여서 아직 못 가겠어.,1
652,"식당에 넘어진 사람들 많이 봤어. 큰 일은 없었어, 다행히.",1
653,응. 근데 말씀드리기가 힘드네.,1
654,맞아. 또 지원서를 써야지.,1
655,밖에 나가서 쉬면 뭐가 달라질 게 있을까? 나 정말 우울해.,1
656,나 면접 또 떨어졌어.,1
657,해피가 세상을 떠났어.,1
658,"나는 괜찮은데, 친구가 발목을 조금 다쳤어.",1
659,"약속이 있어서 친구 기다리고 있는데, 아직 안 왔어.",1
660,응. 조금 쉬었다가 다른 회사 준비하려고.,1
661,나 면접 또 떨어졌어.,1
662,나 면접 또 떨어졌어.,1
663,고등학교 때부터 친구였는데 그때는 이정도일줄은 몰랐어.,1
664,어제 저녁에 지진 난 거 느꼈어?,1
665,글쎄. 혼자 사는 건 집세가 너무 부담이라서.,1
666,한 시간째. 이제 가봐야될 거 같애.,1
667,한 달 전에 얘기를 해봤는데 여전히 똑같아.,1
668,"그렇지. 나만 청소를 하는 거고, 화를 한 두 번 내 봤는데 잘 안 되네.",1
669,얘기는 자주 해봤지. 약속 잘 지키라고. 그럴 때마다 알았다고 얘기는 하는데 막상 약속시간 되거나 하면은 약속 잘 안 지켜.,1
670,나 결국 그사람과 헤어졌어.,1
671,"아니, 아직 힘들어하셔.",1
672,술 마시고 집에 오다가 계단에서 넘어지셔서 허리를 다치셨대. 지금은 병원 입원치료 중이야.,1
673,한 시간이 넘었어. 이건 정말 너무한 거 아니야?,1
674,"괜찮은데, 어제 생각하면은 아직도 조금 무서워.",1
675,두달이나 지났는데 아직도 매일 보고싶어.,1
676,모든게 나의 잘못 같아서 너무 속상해.,1
677,"응. 옛날에도 허리가 안좋아서 갔었는데, 그 때는 디스크라서 수술을 받았어.",1
678,"그전부터 아팠는데, 갑자기 죽었어.",1
679,그래 알았어. 너한테는 꼭 얘기할게.,1
680,추웠다 저거. 하. 누가 저랬지.,1
681,갑자기 그렇게 됐어.,1
682,시간이나 기다렸어.,1
683,룸메와 너무 자주 싸우게 돼. 방을 너무 더럽게 쓰거든.,1
684,"아는데, 그냥 아무것도 하기가 싫어. 어떡하지?",1
685,하는 일마다 잘 안 풀리는 거 같애.,1
686,그래. 해피는 정말 좋은 곳으로 갔을 거야. 우리 가족 너무나 행복하게 해줬으니까.,1
687,한 시간 넘게 기다렸어!,1
688,밤새서 보고서 썼는데 실수투성이야.,1
689,나 어제 감기 걸려서 너무 아픈데도 열심히 기획안 써서 갖다 냈는데 상사가 처음부터 다시 해오래. 나는 정말 잘하는게 없나봐.,1
690,연락은 계속 하는데 연결이 잘 안 돼. 이렇게 약속시간 안지켜서 이 친구 어떡해야 되니.,1
691,많이 해봤지. 근데 절대 고쳐지지가 않아. 그래서 우리 모두 포기한 상태야.,1
692,응. 최근에 점점 늘어나고 있대. 아니 그럴거면 처음부터 안 키우면 되잖아?,1
693,공용 화장실인데 왜 이렇게 더럽게 쓰는지 모르겠어.,1
694,회사 옮기는게 그렇게 쉬운게 아니잖아.,1
695,슬럼프에 빠진 것 같아.,1
696,우리 가족들도 힘들어서 미안해.,1
697,응. 자주 얘기해. 근데 뭐 삶의 낙으로 여기시는 거 같애. 전혀 바뀌질 않으시네,1
698,어. 우리 해피 생각해서 힘내야지 나도.,1
699,응. 괜찮긴 한데 또 이런 일이 일어날까봐 점점 무서워진다.,1
700,모르겠어. 좀 최대한 추스려볼게.,1
701,식당에서 밥을먹던 사람들은 여기저기 넘어져있었고 내 친구는 발목을 다쳤어.,1
702,그것때문에 발목도 다치고 이번에 좀 심한가봐.,1
703,면접에서 떨어지니까 너무 속상해서 입맛도 없어. 밥 먹기 싫어.,1
704,아직 안 먹었어.,1
705,우리아빠가 어제 또 다쳤어.,1
706,한시간이 넘었어. 아니 내가 그렇게 만만하니? 어떻게 사람이 약속을 했는데 이렇게 안지킬수가 있어?,1
